min_loss,mean_loss,max_loss
0.014035522937774658,0.05175199332060637,0.17781412601470947
0.013048041611909866,0.03629475111072814,0.0897698700428009
0.019689446315169334,0.059840569065676794,0.13300150632858276
0.011648038402199745,0.05563078579251413,0.13161395490169525
0.009257132187485695,0.04597710655933177,0.14523562788963318
0.005364227574318647,0.050400291621271104,0.15883511304855347
0.01081465557217598,0.04732625027773557,0.12762846052646637
0.010226842015981674,0.050368346066938505,0.20225463807582855
0.01141214556992054,0.051151457277161104,0.28507643938064575
0.0074417805299162865,0.04936411421470068,0.19129040837287903
0.012843512929975986,0.039984669639832444,0.09130719304084778
0.009447058662772179,0.039062838104588014,0.08752082288265228
0.011871317401528358,0.054961631557455766,0.23032987117767334
0.004565636161714792,0.04866977417151685,0.15325705707073212
0.005599063355475664,0.04437345333604349,0.11105180531740189
0.010226840153336525,0.04340296273154241,0.18305306136608124
0.012151487171649933,0.05470264323607639,0.18078792095184326
0.01111515611410141,0.05119296059840255,0.14235040545463562
0.010004802606999874,0.04588526483901121,0.15771694481372833
0.004364318680018187,0.043823334509161885,0.1598217785358429
0.008005702868103981,0.04994591980896614,0.27807119488716125
0.009837981313467026,0.03933828134365656,0.09546145051717758
0.012938420288264751,0.05387617720084058,0.15601667761802673
0.004199632443487644,0.046835681664998886,0.1619909107685089
0.006187026388943195,0.03942677140649822,0.09724990278482437
0.011833342723548412,0.04179157064882694,0.09271317720413208
0.013065986335277557,0.05232657409376568,0.1469378024339676
0.008796291425824165,0.046160651750310706,0.13088755309581757
0.005192084237933159,0.05347609492363753,0.21547307074069977
0.005817631259560585,0.0444806303690981,0.1926967352628708
0.005317065864801407,0.04351888055464736,0.13748818635940552
0.004530039615929127,0.05126695717788405,0.15330761671066284
0.008325553499162197,0.04444276124100994,0.1795113980770111
0.008661245927214622,0.05174046572021864,0.24398702383041382
0.009947454556822777,0.0606180839240551,0.18102028965950012
0.009437155909836292,0.0411264388649552,0.11458168178796768
0.016057660803198814,0.03868096452896242,0.08650299906730652
0.007538479752838612,0.052992913527069266,0.14826995134353638
0.013180768117308617,0.043302403349015445,0.14566928148269653
0.011080598458647728,0.047052257487343416,0.10665911436080933
0.0027508351486176252,0.03379733276691426,0.10092201083898544
0.007083318196237087,0.03046117474635442,0.06983461230993271
0.007552931550890207,0.05054320924466959,0.15735262632369995
0.006404967978596687,0.060659420435075405,0.34645068645477295
0.012495573610067368,0.039417210724894645,0.15788164734840393
0.0070056733675301075,0.04301542852556816,0.11618424952030182
